Minute,Open,High,Low,Close
2020-04-22 01:42:00,6849.15,6850.0,6848.33,6849.63
2020-04-22 01:43:00,6849.64,6854.2,6849.63,6851.47
2020-04-22 01:44:00,6851.48,6860.28,6851.48,6855.47
2020-04-22 01:45:00,6855.45,6855.46,6850.29,6851.42
2020-04-22 01:46:00,6851.42,6851.44,6850.91,6850.95
2020-04-22 01:47:00,6850.95,6851.43,6849.0,6851.43
2020-04-22 01:48:00,6850.17,6853.26,6850.17,6853.26
2020-04-22 01:49:00,6853.26,6853.28,6850.18,6853.27
2020-04-22 01:50:00,6853.27,6853.27,6850.16,6850.2
2020-04-22 01:51:00,6850.19,6853.27,6850.19,6852.21
2020-04-22 01:52:00,6852.21,6852.26,6852.2,6852.26
2020-04-22 01:53:00,6852.26,6852.32,6852.26,6852.32
2020-04-22 01:54:00,6852.32,6854.13,6852.25,6854.13
2020-04-22 01:55:00,6854.13,6857.03,6854.12,6855.5
2020-04-22 01:56:00,6855.49,6855.56,6855.49,6855.56
2020-04-22 01:57:00,6855.57,6858.4,6855.57,6857.01
2020-04-22 01:58:00,6857.02,6858.25,6857.01,6857.02
2020-04-22 01:59:00,6857.01,6863.37,6857.01,6863.37
2020-04-22 02:00:00,6863.37,6864.83,6861.21,6861.22
2020-04-22 02:01:00,6861.21,6861.22,6861.21,6861.22
2020-04-22 02:02:00,6861.21,6861.22,6861.21,6861.22
2020-04-22 02:03:00,6861.21,6861.21,6856.94,6858.08
2020-04-22 02:04:00,6860.91,6860.92,6859.08,6860.04
2020-04-22 02:05:00,6860.92,6864.08,6860.1,6861.67
2020-04-22 02:06:00,6861.67,6864.88,6861.67,6862.85
2020-04-22 02:07:00,6861.94,6864.29,6859.28,6860.2
2020-04-22 02:08:00,6859.9,6862.86,6858.31,6862.25
2020-04-22 02:09:00,6862.24,6865.5,6861.62,6861.62
2020-04-22 02:10:00,6862.56,6865.72,6862.04,6863.0
2020-04-22 02:11:00,6864.83,6865.62,6860.79,6861.09
2020-04-22 02:12:00,6862.26,6863.29,6858.0,6858.01
2020-04-22 02:13:00,6858.0,6860.78,6857.02,6859.34
2020-04-22 02:14:00,6858.87,6859.57,6858.25,6858.47
2020-04-22 02:15:00,6857.29,6859.05,6855.13,6855.14
2020-04-22 02:16:00,6855.15,6858.38,6855.14,6858.21
2020-04-22 02:17:00,6858.21,6858.22,6858.2,6858.22
2020-04-22 02:18:00,6858.22,6858.22,6858.21,6858.22
2020-04-22 02:19:00,6858.21,6858.22,6858.21,6858.22
2020-04-22 02:20:00,6858.21,6858.96,6858.21,6858.95
2020-04-22 02:21:00,6858.95,6858.98,6858.95,6858.98
2020-04-22 02:22:00,6858.98,6863.31,6858.98,6863.31
2020-04-22 02:23:00,6863.32,6863.34,6862.61,6862.63
2020-04-22 02:24:00,6862.63,6864.16,6862.62,6864.05
2020-04-22 02:25:00,6864.06,6865.94,6864.06,6865.93
2020-04-22 02:26:00,6865.94,6872.31,6865.94,6871.39
2020-04-22 02:27:00,6872.31,6878.97,6871.4,6871.4
2020-04-22 02:28:00,6872.52,6873.68,6868.67,6871.34
2020-04-22 02:29:00,6872.59,6872.59,6870.37,6870.37
2020-04-22 02:30:00,6870.99,6872.02,6870.55,6872.02
2020-04-22 02:31:00,6872.02,6878.24,6872.02,6878.23
2020-04-22 02:32:00,6878.23,6878.23,6875.62,6875.68
2020-04-22 02:33:00,6875.67,6878.13,6875.08,6877.9
2020-04-22 02:34:00,6877.9,6877.94,6876.44,6876.74
2020-04-22 02:35:00,6879.07,6879.09,6878.25,6878.3
2020-04-22 02:36:00,6878.31,6878.32,6876.96,6876.96
2020-04-22 02:37:00,6876.96,6877.83,6872.62,6872.62
2020-04-22 02:38:00,6872.61,6876.62,6872.61,6876.62
2020-04-22 02:39:00,6876.62,6882.0,6876.62,6880.38
2020-04-22 02:40:00,6881.94,6882.0,6879.9,6881.57
2020-04-22 02:41:00,6881.32,6881.71,6877.02,6877.95
2020-04-22 02:42:00,6877.94,6879.22,6876.83,6877.72
2020-04-22 02:43:00,6878.52,6883.57,6878.52,6881.97
2020-04-22 02:44:00,6883.02,6890.01,6881.45,6889.7
2020-04-22 02:45:00,6889.7,6896.5,6886.52,6894.17
2020-04-22 02:46:00,6894.22,6896.48,6890.18,6894.99
2020-04-22 02:47:00,6894.28,6897.62,6890.95,6893.62
2020-04-22 02:48:00,6892.05,6893.63,6886.73,6886.75
2020-04-22 02:49:00,6886.75,6889.16,6886.74,6889.16
2020-04-22 02:50:00,6889.16,6893.75,6887.84,6887.84
2020-04-22 02:51:00,6886.76,6886.76,6885.03,6885.04
2020-04-22 02:52:00,6885.03,6889.36,6885.03,6889.36
2020-04-22 02:53:00,6889.36,6889.36,6886.59,6886.6
2020-04-22 02:54:00,6886.6,6886.62,6885.33,6886.0
2020-04-22 02:55:00,6886.0,6886.0,6885.99,6886.0
2020-04-22 02:56:00,6886.0,6886.0,6883.73,6883.88
2020-04-22 02:57:00,6885.02,6885.02,6884.08,6884.63
2020-04-22 02:58:00,6884.63,6884.64,6880.78,6881.84
2020-04-22 02:59:00,6881.57,6881.57,6879.43,6880.45
2020-04-22 03:00:00,6879.45,6880.0,6877.17,6877.32
2020-04-22 03:01:00,6877.33,6877.34,6877.33,6877.34
2020-04-22 03:02:00,6877.34,6877.34,6877.33,6877.34
2020-04-22 03:03:00,6877.34,6880.0,6877.33,6880.0
2020-04-22 03:04:00,6880.45,6881.21,6880.45,6881.21
2020-04-22 03:05:00,6881.21,6883.07,6881.2,6882.68
