Time,Price,Distance,Profit,Loss
2020-04-27 19:02:00,7723.0,7.550000000000182,7738.1,7715.45
2020-04-27 19:03:00,7727.22,9.949999999999818,7747.12,7717.27
2020-04-27 19:06:00,7729.99,2.7799999999997453,7735.549999999999,7727.21
2020-04-27 19:07:00,7730.0,9.149999999999636,7748.299999999999,7720.85
2020-04-27 19:12:00,7720.91,-10.029999999999745,7700.85,7730.94
2020-04-27 19:13:00,7722.05,3.8900000000003274,7729.830000000001,7718.16
2020-04-27 19:31:00,7716.85,4.829999999999927,7726.51,7712.02
2020-04-27 19:32:00,7719.27,7.230000000000473,7733.730000000001,7712.04
2020-04-27 19:33:00,7722.14,6.789999999999964,7735.72,7715.35
2020-04-27 19:45:00,7717.02,11.990000000000691,7741.000000000002,7705.03
2020-04-27 19:46:00,7717.06,11.990000000000691,7741.040000000002,7705.07
2020-04-27 19:51:00,7717.94,0.5299999999997453,7718.999999999999,7717.41
2020-04-27 20:03:00,7714.98,2.519999999999527,7720.019999999999,7712.46
2020-04-27 20:06:00,7720.0,5.8400000000001455,7731.68,7714.16
2020-04-27 20:07:00,7721.22,7.6599999999998545,7736.54,7713.56
2020-04-27 20:36:00,7706.86,0.5099999999993088,7707.879999999998,7706.35
2020-04-27 20:37:00,7709.02,5.040000000000873,7719.100000000002,7703.98
2020-04-27 20:46:00,7715.59,8.600000000000364,7732.790000000001,7706.99
2020-04-27 20:52:00,7709.69,3.6799999999993815,7717.049999999998,7706.01
2020-04-27 20:55:00,7711.41,1.7200000000002547,7714.85,7709.69
2020-04-27 21:00:00,7712.47,3.360000000000582,7719.190000000001,7709.11
2020-04-27 21:04:00,7715.31,5.970000000000255,7727.250000000001,7709.34
2020-04-27 21:05:00,7717.0,9.8100000000004,7736.620000000001,7707.19
2020-04-27 21:08:00,7724.99,7.880000000000109,7740.75,7717.11
2020-04-27 21:18:00,7729.56,4.5600000000004,7738.680000000001,7725.0
2020-04-27 21:19:00,7734.56,10.550000000000182,7755.660000000001,7724.01
2020-04-27 21:20:00,7738.47,13.430000000000291,7765.330000000001,7725.04
2020-04-27 21:21:00,7747.95,18.38000000000011,7784.71,7729.57
2020-04-27 21:24:00,7747.0,-2.0,7743.0,7749.0
2020-04-27 21:25:00,7748.0,5.0,7758.0,7743.0
2020-04-27 21:35:00,7741.0,0.15999999999985448,7741.32,7740.84
2020-04-27 21:38:00,7743.35,2.350000000000364,7748.050000000001,7741.0
2020-04-27 21:39:00,7745.4,5.399999999999636,7756.199999999999,7740.0
2020-04-27 21:42:00,7745.99,0.9600000000000364,7747.91,7745.03
2020-04-27 21:43:00,7746.0,1.1000000000003638,7748.200000000001,7744.9
2020-04-27 21:44:00,7749.99,4.0,7757.99,7745.99
2020-04-27 21:45:00,7754.03,8.050000000000182,7770.13,7745.98
2020-04-27 21:46:00,7756.65,10.659999999999854,7777.969999999999,7745.99
2020-04-27 21:47:00,7761.66,11.659999999999854,7784.98,7750.0
2020-04-27 21:48:00,7766.83,10.460000000000036,7787.75,7756.37
2020-04-27 21:49:00,7769.99,13.340000000000146,7796.67,7756.65
2020-04-27 22:06:00,7730.0,-2.069999999999709,7725.860000000001,7732.07
2020-04-27 22:09:00,7739.0,9.0,7757.0,7730.0
2020-04-27 22:10:00,7739.51,9.510000000000218,7758.530000000001,7730.0
2020-04-27 22:11:00,7740.39,8.260000000000218,7756.910000000001,7732.13
2020-04-27 22:15:00,7742.5,6.779999999999745,7756.0599999999995,7735.72
2020-04-27 22:21:00,7748.29,4.979999999999563,7758.249999999999,7743.31
2020-04-27 22:22:00,7754.61,14.0,7782.61,7740.61
2020-04-27 22:25:00,7755.36,0.75,7756.86,7754.61
2020-04-27 22:26:00,7761.75,7.729999999999563,7777.209999999999,7754.02
2020-04-27 22:34:00,7752.36,-5.360000000000582,7741.6399999999985,7757.72
2020-04-27 22:35:00,7753.5,2.3299999999999272,7758.16,7751.17
2020-04-27 22:39:00,7756.0,2.800000000000182,7761.6,7753.2
2020-04-27 22:48:00,7766.6,19.270000000000437,7805.140000000001,7747.33
2020-04-27 22:52:00,7769.36,7.039999999999964,7783.44,7762.32
2020-04-27 22:53:00,7772.0,13.36999999999989,7798.74,7758.63
2020-04-27 22:56:00,7777.88,5.880000000000109,7789.64,7772.0
2020-04-27 23:00:00,7778.42,0.8999999999996362,7780.219999999999,7777.52
2020-04-27 23:05:00,7776.15,-11.5600000000004,7753.029999999999,7787.71
2020-04-27 23:10:00,7769.89,-5.619999999999891,7758.650000000001,7775.51
2020-04-27 23:11:00,7769.9,2.9200000000000728,7775.74,7766.98
2020-04-27 23:12:00,7770.0,-0.8599999999996726,7768.280000000001,7770.86
2020-04-27 23:13:00,7772.3,2.4099999999998545,7777.12,7769.89
2020-04-27 23:14:00,7774.74,4.8400000000001455,7784.42,7769.9
2020-04-27 23:15:00,7774.8,4.800000000000182,7784.400000000001,7770.0
2020-04-27 23:18:00,7771.78,-2.280000000000655,7767.219999999998,7774.06
2020-04-27 23:23:00,7764.48,-3.6700000000000728,7757.139999999999,7768.15
2020-04-27 23:24:00,7764.92,2.930000000000291,7770.780000000001,7761.99
2020-04-27 23:30:00,7766.38,2.630000000000109,7771.64,7763.75
2020-04-27 23:33:00,7774.59,8.210000000000036,7791.01,7766.38
2020-04-27 23:34:00,7775.0,9.039999999999964,7793.08,7765.96
2020-04-27 23:35:00,7775.25,5.260000000000218,7785.77,7769.99
2020-04-27 23:36:00,7782.33,7.630000000000109,7797.59,7774.7
