Minute,Open,High,Low,Close
2020-05-07 17:49:00,9821.35,9821.35,9801.0,9801.01
2020-05-07 17:50:00,9801.01,9825.32,9801.01,9803.75
2020-05-07 17:51:00,9810.76,9825.44,9808.71,9820.26
2020-05-07 17:52:00,9820.19,9823.65,9809.0,9819.51
2020-05-07 17:53:00,9816.78,9818.48,9786.98,9808.22
2020-05-07 17:54:00,9808.21,9830.01,9808.21,9815.49
2020-05-07 17:55:00,9815.0,9826.7,9809.0,9811.97
2020-05-07 17:56:00,9811.97,9820.0,9811.96,9820.0
2020-05-07 17:57:00,9820.0,9847.0,9815.96,9839.45
2020-05-07 17:58:00,9838.57,9847.0,9830.04,9830.04
2020-05-07 17:59:00,9833.33,9850.0,9833.3,9849.99
2020-05-07 18:00:00,9849.99,9870.0,9849.99,9857.32
2020-05-07 18:01:00,9859.69,9860.04,9838.0,9842.02
2020-05-07 18:02:00,9844.01,9848.35,9830.0,9847.16
2020-05-07 18:03:00,9847.16,9859.24,9846.33,9855.0
2020-05-07 18:04:00,9854.99,9856.78,9824.0,9824.43
2020-05-07 18:05:00,9827.42,9842.43,9814.7,9840.0
2020-05-07 18:06:00,9839.99,9849.86,9829.7,9836.91
2020-05-07 18:07:00,9836.91,9859.44,9833.9,9840.82
2020-05-07 18:08:00,9840.82,9840.82,9802.53,9825.68
2020-05-07 18:09:00,9825.7,9830.0,9790.0,9790.07
2020-05-07 18:10:00,9792.99,9815.58,9790.17,9807.96
2020-05-07 18:11:00,9807.88,9810.0,9797.0,9799.04
2020-05-07 18:12:00,9799.04,9800.0,9782.25,9783.87
2020-05-07 18:13:00,9783.81,9786.67,9756.0,9767.73
2020-05-07 18:14:00,9766.04,9790.0,9761.41,9789.63
2020-05-07 18:15:00,9786.73,9808.71,9786.73,9798.44
2020-05-07 18:16:00,9800.31,9803.19,9781.66,9787.61
2020-05-07 18:17:00,9784.7,9796.05,9778.08,9784.08
2020-05-07 18:18:00,9784.09,9795.54,9780.05,9787.87
2020-05-07 18:19:00,9788.95,9799.92,9786.63,9799.85
2020-05-07 18:20:00,9799.68,9822.0,9793.2,9821.61
2020-05-07 18:21:00,9821.61,9832.05,9818.99,9827.06
2020-05-07 18:22:00,9831.07,9835.39,9821.64,9832.03
2020-05-07 18:23:00,9835.36,9835.36,9821.0,9827.07
2020-05-07 18:24:00,9824.63,9827.14,9821.0,9821.0
2020-05-07 18:25:00,9821.01,9831.13,9821.0,9825.03
2020-05-07 18:26:00,9826.58,9826.58,9805.0,9805.01
2020-05-07 18:27:00,9805.44,9805.44,9802.0,9805.44
2020-05-07 18:28:00,9802.22,9805.47,9799.38,9799.38
2020-05-07 18:29:00,9799.38,9803.39,9795.0,9797.65
2020-05-07 18:30:00,9797.65,9819.17,9797.65,9814.77
2020-05-07 18:31:00,9818.4,9829.66,9812.94,9826.46
2020-05-07 18:32:00,9829.59,9838.12,9825.69,9838.12
2020-05-07 18:33:00,9838.7,9844.05,9831.64,9831.65
2020-05-07 18:34:00,9831.64,9834.63,9830.0,9833.01
2020-05-07 18:35:00,9833.01,9842.52,9833.0,9842.52
