Time,Price,Distance,Profit,Loss
2020-04-22 21:42:00,7114.39,5.610000000000582,7125.6100000000015,7108.78
2020-04-22 21:43:00,7116.56,8.450000000000728,7133.460000000002,7108.11
2020-04-22 21:44:00,7117.13,9.0,7135.13,7108.13
2020-04-22 21:47:00,7116.57,-0.18000000000029104,7116.209999999999,7116.75
2020-04-22 21:50:00,7119.09,2.5200000000004366,7124.130000000001,7116.57
2020-04-22 21:51:00,7119.23,3.2299999999995634,7125.689999999999,7116.0
2020-04-22 21:52:00,7119.96,0.8900000000003274,7121.740000000001,7119.07
2020-04-22 22:05:00,7095.41,-0.7700000000004366,7093.869999999999,7096.18
2020-04-22 22:06:00,7095.47,0.8699999999998909,7097.21,7094.6
2020-04-22 22:07:00,7103.25,8.029999999999745,7119.3099999999995,7095.22
2020-04-22 22:08:00,7105.24,9.840000000000146,7124.92,7095.4
2020-04-22 22:09:00,7107.64,12.170000000000073,7131.9800000000005,7095.47
2020-04-22 22:17:00,7111.65,6.009999999999309,7123.669999999998,7105.64
2020-04-22 22:18:00,7116.15,11.269999999999527,7138.689999999999,7104.88
2020-04-22 22:29:00,7109.99,-3.9899999999997817,7102.01,7113.98
2020-04-22 22:30:00,7113.79,6.010000000000218,7125.81,7107.78
2020-04-22 22:33:00,7115.97,2.180000000000291,7120.330000000001,7113.79
2020-04-22 22:34:00,7116.69,4.4299999999993815,7125.549999999998,7112.26
2020-04-22 22:35:00,7117.69,1.7599999999993088,7121.209999999998,7115.93
2020-04-22 22:40:00,7109.83,-0.5200000000004366,7108.789999999999,7110.35
2020-04-22 22:41:00,7112.05,2.2899999999999636,7116.63,7109.76
2020-04-22 22:44:00,7114.99,2.9399999999996,7120.869999999999,7112.05
2020-04-22 22:47:00,7116.43,1.4400000000005093,7119.310000000001,7114.99
2020-04-22 22:48:00,7116.46,1.4600000000000364,7119.38,7115.0
2020-04-22 22:49:00,7123.67,8.670000000000073,7141.01,7115.0
2020-04-22 22:54:00,7123.94,0.32999999999992724,7124.599999999999,7123.61
2020-04-22 22:59:00,7121.44,-2.1700000000000728,7117.099999999999,7123.61
2020-04-22 23:04:00,7127.0,6.3100000000004,7139.620000000001,7120.69
2020-04-22 23:05:00,7127.15,6.479999999999563,7140.109999999999,7120.67
2020-04-22 23:06:00,7128.17,4.680000000000291,7137.530000000001,7123.49
2020-04-22 23:07:00,7129.31,3.240000000000691,7135.790000000002,7126.07
2020-04-22 23:14:00,7125.85,0.7600000000002183,7127.370000000001,7125.09
2020-04-22 23:23:00,7132.43,-0.7399999999997817,7130.950000000001,7133.17
2020-04-22 23:24:00,7132.77,1.6000000000003638,7135.970000000001,7131.17
2020-04-22 23:34:00,7114.91,0.8299999999999272,7116.57,7114.08
2020-04-22 23:35:00,7118.03,5.279999999999745,7128.589999999999,7112.75
2020-04-22 23:40:00,7119.83,3.119999999999891,7126.07,7116.71
2020-04-22 23:41:00,7121.82,5.119999999999891,7132.0599999999995,7116.7
2020-04-22 23:46:00,7122.0,0.9899999999997817,7123.98,7121.01
2020-04-22 23:47:00,7123.91,2.9200000000000728,7129.75,7120.99
2020-04-22 23:48:00,7123.92,2.899999999999636,7129.719999999999,7121.02
2020-04-22 23:49:00,7123.93,1.9400000000005093,7127.810000000001,7121.99
2020-04-22 23:56:00,7123.73,3.719999999999345,7131.169999999998,7120.01
2020-04-22 23:57:00,7124.32,4.769999999999527,7133.859999999999,7119.55
2020-04-23 00:00:00,7132.96,8.829999999999927,7150.62,7124.13
2020-04-23 00:01:00,7136.84,13.38000000000011,7163.6,7123.46
2020-04-23 00:02:00,7143.99,12.279999999999745,7168.549999999999,7131.71
2020-04-23 00:03:00,7146.72,14.640000000000327,7176.000000000001,7132.08
2020-04-23 00:07:00,7127.33,-15.319999999999709,7096.6900000000005,7142.65
2020-04-23 00:20:00,7115.68,-3.4399999999996,7108.800000000001,7119.12
2020-04-23 00:39:00,7122.01,7.789999999999964,7137.59,7114.22
2020-04-23 00:44:00,7117.21,-3.4799999999995634,7110.250000000001,7120.69
2020-04-23 00:47:00,7122.0,4.789999999999964,7131.58,7117.21
2020-04-23 00:48:00,7125.0,8.359999999999673,7141.719999999999,7116.64
2020-04-23 00:58:00,7126.19,0.9299999999993815,7128.049999999998,7125.26
