Minute,Open,High,Low,Close
2020-04-30 04:24:00,9169.82,9176.94,9153.84,9169.36
2020-04-30 04:25:00,9166.59,9169.99,9160.06,9164.97
2020-04-30 04:26:00,9162.76,9168.96,9157.62,9157.62
2020-04-30 04:27:00,9157.6,9160.0,9154.28,9157.52
2020-04-30 04:28:00,9159.52,9160.0,9152.01,9160.0
2020-04-30 04:29:00,9160.0,9169.0,9150.01,9167.72
2020-04-30 04:30:00,9169.0,9198.9,9167.72,9188.59
2020-04-30 04:31:00,9188.59,9188.6,9167.26,9176.57
2020-04-30 04:32:00,9174.86,9200.0,9173.27,9198.27
2020-04-30 04:33:00,9194.97,9226.98,9191.79,9216.74
2020-04-30 04:34:00,9219.41,9220.31,9205.8,9220.0
2020-04-30 04:35:00,9220.0,9227.0,9214.2,9226.99
2020-04-30 04:36:00,9227.0,9228.0,9179.07,9192.16
2020-04-30 04:37:00,9192.16,9192.16,9169.51,9172.48
2020-04-30 04:38:00,9171.99,9173.04,9147.96,9157.22
2020-04-30 04:39:00,9153.3,9170.66,9153.3,9170.52
2020-04-30 04:40:00,9171.4,9186.37,9171.4,9184.71
2020-04-30 04:41:00,9184.7,9198.8,9184.7,9192.53
2020-04-30 04:42:00,9194.04,9194.04,9175.75,9184.78
2020-04-30 04:43:00,9186.02,9188.2,9180.36,9182.08
2020-04-30 04:44:00,9182.09,9187.8,9170.0,9173.23
2020-04-30 04:45:00,9172.64,9172.64,9155.45,9155.45
2020-04-30 04:46:00,9155.46,9186.11,9131.9,9155.66
2020-04-30 04:47:00,9158.23,9178.93,9158.23,9173.32
2020-04-30 04:48:00,9174.85,9178.0,9171.22,9176.22
2020-04-30 04:49:00,9176.21,9185.37,9176.21,9181.52
2020-04-30 04:50:00,9182.44,9185.79,9180.77,9182.87
2020-04-30 04:51:00,9183.94,9185.0,9183.0,9183.7
2020-04-30 04:52:00,9183.69,9188.62,9174.43,9186.99
2020-04-30 04:53:00,9187.01,9190.45,9181.01,9181.02
2020-04-30 04:54:00,9181.01,9181.01,9170.0,9172.28
2020-04-30 04:55:00,9171.69,9175.76,9170.64,9170.73
2020-04-30 04:56:00,9170.73,9172.9,9170.0,9170.23
2020-04-30 04:57:00,9171.66,9171.66,9150.0,9153.87
2020-04-30 04:58:00,9153.68,9170.07,9150.96,9167.62
2020-04-30 04:59:00,9166.17,9174.47,9165.12,9168.36
2020-04-30 05:00:00,9168.77,9191.76,9165.04,9186.96
2020-04-30 05:01:00,9186.82,9196.64,9184.0,9196.38
2020-04-30 05:02:00,9195.52,9200.0,9192.99,9198.4
2020-04-30 05:03:00,9199.44,9199.47,9184.26,9194.49
2020-04-30 05:04:00,9193.76,9209.4,9192.68,9205.8
2020-04-30 05:05:00,9201.02,9205.8,9185.02,9186.77
2020-04-30 05:06:00,9186.76,9195.0,9186.76,9194.99
2020-04-30 05:07:00,9194.99,9213.43,9194.99,9213.43
2020-04-30 05:08:00,9212.63,9225.0,9205.92,9216.15
2020-04-30 05:09:00,9216.09,9233.99,9210.7,9232.18
2020-04-30 05:10:00,9232.12,9240.0,9224.41,9228.2
2020-04-30 05:11:00,9228.2,9233.92,9218.06,9218.51
2020-04-30 05:12:00,9216.01,9240.09,9212.06,9237.38
2020-04-30 05:13:00,9237.38,9237.38,9215.32,9228.41
2020-04-30 05:14:00,9227.92,9240.0,9226.5,9239.31
2020-04-30 05:15:00,9239.31,9250.0,9239.31,9246.7
2020-04-30 05:16:00,9245.86,9249.97,9240.0,9249.64
2020-04-30 05:17:00,9249.86,9250.0,9244.52,9245.0
2020-04-30 05:18:00,9245.0,9245.0,9229.54,9235.39
2020-04-30 05:19:00,9235.39,9236.47,9226.69,9226.7
2020-04-30 05:20:00,9227.68,9247.49,9224.54,9247.0
2020-04-30 05:21:00,9246.01,9247.32,9240.43,9240.43
2020-04-30 05:22:00,9240.42,9265.0,9240.42,9265.0
2020-04-30 05:23:00,9264.44,9282.0,9257.95,9275.8
2020-04-30 05:24:00,9277.2,9285.0,9275.0,9284.52
2020-04-30 05:25:00,9284.72,9285.0,9266.94,9275.04
2020-04-30 05:26:00,9275.71,9292.87,9275.04,9292.87
2020-04-30 05:27:00,9292.86,9297.0,9286.77,9295.94
2020-04-30 05:28:00,9294.47,9300.0,9279.01,9285.83
2020-04-30 05:29:00,9285.08,9285.08,9260.71,9266.97
2020-04-30 05:30:00,9269.02,9290.95,9266.24,9289.71
2020-04-30 05:31:00,9288.02,9310.0,9288.02,9310.0
2020-04-30 05:32:00,9310.0,9321.47,9277.78,9288.18
2020-04-30 05:33:00,9284.45,9295.62,9276.16,9284.97
2020-04-30 05:34:00,9287.29,9287.63,9238.98,9240.69
2020-04-30 05:35:00,9241.75,9267.22,9240.11,9265.58
2020-04-30 05:36:00,9265.75,9266.14,9253.54,9257.66
2020-04-30 05:37:00,9261.15,9271.4,9252.36,9270.93
2020-04-30 05:38:00,9265.89,9281.98,9261.7,9269.76
2020-04-30 05:39:00,9271.22,9280.53,9266.77,9278.27
2020-04-30 05:40:00,9278.29,9299.92,9277.53,9299.92
2020-04-30 05:41:00,9299.92,9316.86,9291.11,9306.67
2020-04-30 05:42:00,9307.96,9311.22,9300.0,9300.01
2020-04-30 05:43:00,9300.0,9300.01,9275.93,9289.13
2020-04-30 05:44:00,9289.13,9308.54,9289.11,9298.81
2020-04-30 05:45:00,9295.08,9297.85,9285.0,9285.0
2020-04-30 05:46:00,9285.0,9299.17,9285.0,9296.07
2020-04-30 05:47:00,9296.06,9300.02,9295.75,9300.02
2020-04-30 05:48:00,9300.01,9321.25,9300.01,9314.33
2020-04-30 05:49:00,9312.76,9367.64,9312.76,9359.26
2020-04-30 05:50:00,9361.37,9371.0,9343.9,9354.65
2020-04-30 05:51:00,9354.23,9385.63,9354.23,9385.63
2020-04-30 05:52:00,9379.49,9379.49,9354.19,9369.8
2020-04-30 05:53:00,9369.18,9375.03,9365.42,9373.53
2020-04-30 05:54:00,9374.99,9398.0,9374.17,9384.96
2020-04-30 05:55:00,9383.89,9385.89,9369.0,9379.87
2020-04-30 05:56:00,9379.9,9412.8,9374.88,9409.61
2020-04-30 05:57:00,9412.79,9418.0,9376.39,9406.7
2020-04-30 05:58:00,9407.14,9409.94,9385.35,9385.36
2020-04-30 05:59:00,9385.36,9400.0,9380.0,9380.0
2020-04-30 06:00:00,9376.73,9378.47,9319.18,9348.85
2020-04-30 06:01:00,9347.99,9379.96,9347.99,9374.4
2020-04-30 06:02:00,9374.4,9395.58,9374.4,9395.58
2020-04-30 06:03:00,9395.57,9416.87,9390.53,9411.07
2020-04-30 06:04:00,9407.53,9425.0,9400.0,9412.54
2020-04-30 06:05:00,9412.47,9466.37,9412.46,9454.32
2020-04-30 06:06:00,9451.42,9462.98,9433.71,9459.65
2020-04-30 06:07:00,9455.86,9478.66,9447.93,9457.76
