Time,Price,Distance,Profit,Loss
2020-04-22 19:12:00,7106.5,1.6599999999998545,7109.82,7104.84
2020-04-22 19:15:00,7109.08,2.5799999999999272,7114.24,7106.5
2020-04-22 19:20:00,7107.91,2.8099999999994907,7113.529999999999,7105.1
2020-04-22 19:21:00,7110.94,6.059999999999491,7123.059999999999,7104.88
2020-04-22 19:22:00,7112.81,7.430000000000291,7127.670000000001,7105.38
2020-04-22 19:35:00,7109.47,0.43000000000029104,7110.330000000001,7109.04
2020-04-22 19:36:00,7110.65,2.8799999999991996,7116.409999999998,7107.77
2020-04-22 19:37:00,7111.37,2.0100000000002183,7115.39,7109.36
2020-04-22 19:40:00,7110.0,-1.3699999999998909,7107.26,7111.37
2020-04-22 19:45:00,7112.95,2.949999999999818,7118.849999999999,7110.0
2020-04-22 19:46:00,7116.74,7.849999999999454,7132.439999999999,7108.89
2020-04-22 19:51:00,7122.02,1.8900000000003274,7125.800000000001,7120.13
2020-04-22 19:52:00,7122.69,2.6799999999993815,7128.049999999998,7120.01
2020-04-22 20:03:00,7106.59,5.989999999999782,7118.57,7100.6
2020-04-22 20:04:00,7108.84,11.610000000000582,7132.060000000001,7097.23
2020-04-22 20:13:00,7107.83,1.4899999999997817,7110.8099999999995,7106.34
2020-04-22 20:14:00,7107.84,1.9899999999997817,7111.82,7105.85
2020-04-22 20:15:00,7108.21,1.0399999999999636,7110.29,7107.17
2020-04-22 20:18:00,7108.65,0.8999999999996362,7110.449999999999,7107.75
2020-04-22 20:21:00,7118.12,9.470000000000255,7137.06,7108.65
2020-04-22 20:31:00,7115.1,4.660000000000764,7124.420000000002,7110.44
2020-04-22 20:32:00,7116.05,8.270000000000437,7132.590000000001,7107.78
2020-04-22 20:33:00,7116.18,2.9500000000007276,7122.080000000002,7113.23
2020-04-22 20:34:00,7117.33,2.2299999999995634,7121.789999999999,7115.1
2020-04-22 20:35:00,7118.12,1.9799999999995634,7122.079999999999,7116.14
2020-04-22 20:52:00,7111.93,1.3299999999999272,7114.59,7110.6
2020-04-22 20:53:00,7114.0,4.800000000000182,7123.6,7109.2
2020-04-22 20:54:00,7114.46,3.4600000000000364,7121.38,7111.0
2020-04-22 20:59:00,7117.04,3.2899999999999636,7123.62,7113.75
2020-04-22 21:00:00,7120.0,6.4399999999996,7132.879999999999,7113.56
2020-04-22 21:08:00,7128.05,-1.6799999999993815,7124.690000000001,7129.73
2020-04-22 21:09:00,7128.84,6.529999999999745,7141.9,7122.31
2020-04-22 21:10:00,7129.72,4.740000000000691,7139.200000000002,7124.98
2020-04-22 21:13:00,7130.82,1.25,7133.32,7129.57
2020-04-22 21:14:00,7139.53,9.819999999999709,7159.169999999999,7129.71
2020-04-22 21:17:00,7139.6,-0.05999999999949068,7139.480000000001,7139.66
2020-04-22 21:18:00,7139.67,2.050000000000182,7143.77,7137.62
2020-04-22 21:28:00,7137.02,0.6500000000005457,7138.3200000000015,7136.37
2020-04-22 21:29:00,7137.04,1.3400000000001455,7139.72,7135.7
