Time,Price,Distance,Profit,Loss
2020-04-30 02:39:00,8864.54,21.25,8907.04,8843.29
2020-04-30 02:40:00,8883.65,33.67000000000007,8950.99,8849.98
2020-04-30 02:46:00,8882.03,2.890000000001237,8887.810000000003,8879.14
2020-04-30 02:47:00,8894.0,18.170000000000073,8930.34,8875.83
2020-04-30 02:48:00,8899.04,17.81000000000131,8934.660000000003,8881.23
2020-04-30 02:52:00,8900.0,11.110000000000582,8922.220000000001,8888.89
2020-04-30 02:55:00,8924.98,24.979999999999563,8974.939999999999,8900.0
2020-04-30 03:01:00,8961.9,37.100000000000364,9036.1,8924.8
2020-04-30 03:09:00,8943.44,-7.670000000000073,8928.1,8951.11
2020-04-30 03:18:00,8952.49,2.780000000000655,8958.050000000001,8949.71
2020-04-30 03:19:00,8971.72,31.889999999999418,9035.499999999998,8939.83
2020-04-30 03:20:00,8972.91,22.909999999999854,9018.73,8950.0
2020-04-30 03:21:00,8981.62,29.140000000001237,9039.900000000003,8952.48
2020-04-30 03:22:00,8981.98,11.979999999999563,9005.939999999999,8970.0
2020-04-30 03:25:00,8981.74,-0.8899999999994179,8979.960000000001,8982.63
2020-04-30 03:28:00,8985.09,3.350000000000364,8991.79,8981.74
2020-04-30 03:29:00,9000.0,29.01000000000022,9058.02,8970.99
2020-04-30 03:30:00,9048.23,76.04999999999927,9200.329999999998,8972.18
2020-04-30 03:31:00,9057.71,72.61999999999898,9202.949999999997,8985.09
2020-04-30 03:37:00,9124.51,31.960000000000946,9188.430000000002,9092.55
2020-04-30 03:38:00,9131.71,51.399999999999636,9234.509999999998,9080.31
2020-04-30 03:39:00,9191.0,68.0,9327.0,9123.0
2020-04-30 03:42:00,9205.66,17.079999999999927,9239.82,9188.58
2020-04-30 03:45:00,9180.39,-25.270000000000437,9129.849999999999,9205.66
2020-04-30 03:49:00,9186.37,35.27000000000044,9256.910000000002,9151.1
2020-04-30 03:52:00,9200.0,13.6299999999992,9227.259999999998,9186.37
2020-04-30 03:53:00,9241.04,62.94000000000051,9366.920000000002,9178.1
2020-04-30 03:56:00,9266.76,29.43000000000029,9325.62,9237.33
2020-04-30 03:57:00,9276.29,41.42000000000007,9359.130000000001,9234.87
2020-04-30 03:58:00,9288.89,41.86999999999898,9372.629999999997,9247.02
2020-04-30 04:01:00,9299.79,10.900000000001455,9321.590000000004,9288.89
2020-04-30 04:05:00,9183.55,5.369999999998981,9194.289999999997,9178.18
2020-04-30 04:16:00,9123.43,57.86000000000058,9239.150000000001,9065.57
2020-04-30 04:17:00,9126.63,78.86999999999898,9284.369999999997,9047.76
2020-04-30 04:18:00,9150.23,65.55999999999949,9281.349999999999,9084.67
2020-04-30 04:19:00,9156.07,36.69000000000051,9229.45,9119.38
2020-04-30 04:23:00,9163.27,16.670000000000073,9196.61,9146.6
2020-04-30 04:31:00,9167.72,10.119999999998981,9187.959999999997,9157.6
2020-04-30 04:32:00,9188.59,29.06999999999971,9246.73,9159.52
2020-04-30 04:35:00,9216.74,28.149999999999636,9273.039999999999,9188.59
2020-04-30 04:36:00,9220.0,45.13999999999942,9310.279999999999,9174.86
2020-04-30 04:37:00,9226.99,32.02000000000044,9291.03,9194.97
2020-04-30 04:42:00,9184.71,12.719999999999345,9210.149999999998,9171.99
2020-04-30 04:43:00,9192.53,39.23000000000138,9270.990000000003,9153.3
2020-04-30 04:49:00,9173.32,0.680000000000291,9174.68,9172.64
2020-04-30 04:50:00,9176.22,20.76000000000022,9217.74,9155.46
2020-04-30 04:51:00,9181.52,23.290000000000873,9228.100000000002,9158.23
2020-04-30 04:52:00,9182.87,8.020000000000437,9198.910000000002,9174.85
2020-04-30 04:53:00,9183.7,7.490000000001601,9198.680000000004,9176.21
2020-04-30 04:54:00,9186.99,4.549999999999272,9196.089999999998,9182.44
2020-04-30 05:01:00,9168.36,-3.2999999999992724,9161.760000000002,9171.66
2020-04-30 05:02:00,9186.96,33.279999999998836,9253.519999999997,9153.68
2020-04-30 05:03:00,9196.38,30.209999999999127,9256.799999999997,9166.17
2020-04-30 05:04:00,9198.4,29.6299999999992,9257.659999999998,9168.77
2020-04-30 05:09:00,9213.43,12.409999999999854,9238.25,9201.02
2020-04-30 05:10:00,9216.15,29.389999999999418,9274.929999999998,9186.76
2020-04-30 05:11:00,9232.18,37.19000000000051,9306.560000000001,9194.99
2020-04-30 05:17:00,9246.7,9.320000000001528,9265.340000000004,9237.38
2020-04-30 05:18:00,9249.64,21.719999999999345,9293.079999999998,9227.92
2020-04-30 05:25:00,9275.8,29.789999999999054,9335.379999999997,9246.01
